estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
gradient_boosting,0.23999999999999996,-0.0033069895185247333,-0.1798665994058628,0.0,0.17465388711395102,-0.0033069895185247333,wbe+ar
gradient_boosting,0.25999999999999995,-0.0003453933166393183,-0.2117548858762916,0.0,0.13205537806176784,-0.0003453933166393183,wbe+ar
gradient_boosting,0.27999999999999997,0.0015974440894568724,-0.24541474381729966,0.0,0.09478168264110756,0.0015974440894568724,wbe+ar
gradient_boosting,0.3,-0.0012171002586338076,-0.28099802221207976,0.0,0.07028753993610223,-0.0012171002586338076,wbe+ar
gradient_boosting,0.31999999999999995,-0.004447785503977942,-0.31867443463008194,0.0,0.06602768903088392,-0.004447785503977942,wbe+ar
gradient_boosting,0.33999999999999997,-0.005970245586859001,-0.3586342659825087,0.0,0.058572949946751864,-0.005970245586859001,wbe+ar
gradient_boosting,0.36,-0.0036608093716719928,-0.40109158679446216,0.0,0.04792332268370607,-0.0036608093716719928,wbe+ar
gradient_boosting,0.37999999999999995,-0.0041911436325535005,-0.4462880895942834,0.0,0.04046858359957402,-0.0041911436325535005,wbe+ar
gradient_boosting,0.39999999999999997,-0.004614838480653173,-0.49449769258075954,0.0,0.0362087326943557,-0.004614838480653173,wbe+ar
gradient_boosting,0.41999999999999993,-0.007381293378869665,-0.5460320957731993,0.0,0.03301384451544196,-0.007381293378869665,wbe+ar
gradient_boosting,0.43999999999999995,-0.007987220447284341,-0.6012475277650995,0.0,0.03194888178913738,-0.007987220447284341,wbe+ar
gradient_boosting,0.45999999999999996,-0.009624107600678417,-0.6605529917563995,0.0,0.029818956336528223,-0.009624107600678417,wbe+ar
gradient_boosting,0.4799999999999999,-0.0026214467109035786,-0.7244204145162609,0.0,0.011714589989350373,-0.0026214467109035786,wbe+ar
gradient_boosting,0.49999999999999994,-0.003194888178913737,-0.7933972310969114,0.0,0.009584664536741214,-0.003194888178913737,wbe+ar
gradient_boosting,0.5199999999999999,-0.0037273695420660252,-0.8681221157259492,0.0,0.009584664536741214,-0.0037273695420660252,wbe+ar
gradient_boosting,0.5399999999999999,-0.005000694540908459,-0.949344816409686,0.0,0.004259850905218318,-0.005000694540908459,wbe+ar
gradient_boosting,0.5599999999999999,-0.004066221318617484,-1.0379513989737628,0.0,0.003194888178913738,-0.004066221318617484,wbe+ar
gradient_boosting,0.58,-0.0014706628125158475,-1.1349967036867992,0.0,0.0010649627263045794,-0.0014706628125158475,wbe+ar
gradient_boosting,0.6,-0.001597444089456869,-1.2417465388711393,0.0,0.0010649627263045794,-0.001597444089456869,wbe+ar
logistic,0.02,0.084675403707809,0.08500141270565735,0.0,0.8562300319488818,-0.00032600899784834825,wbe+ar
logistic,0.039999999999999994,0.060924742634007815,0.06593894213702521,0.0,0.7209797657082002,-0.0050141995030173955,wbe+ar
logistic,0.06,0.050302494731833326,0.04606530260802575,0.0,0.5963791267305645,0.004237192123807576,wbe+ar
logistic,0.07999999999999999,0.04245960087049128,0.025327591795156756,0.0,0.483493077742279,0.017132009075334527,wbe+ar
logistic,0.09999999999999999,0.03952195006508106,0.003668204946160228,0.0,0.40042598509052185,0.03585374511892083,wbe+ar
logistic,0.11999999999999998,0.03577306612450383,-0.018975699486881575,0.0,0.33226837060702874,0.03577306612450383,wbe+ar
logistic,0.13999999999999999,0.03591153379399164,-0.042672808777274154,0.0,0.26624068157614483,0.03591153379399164,wbe+ar
logistic,0.15999999999999998,0.0326081444292307,-0.06749835184339971,0.0,0.19488817891373802,0.0326081444292307,wbe+ar
logistic,0.17999999999999997,0.02927348762305515,-0.09353489701031188,0.0,0.15654952076677317,0.02927348762305515,wbe+ar
logistic,0.19999999999999996,0.024760383386581472,-0.12087326943556968,0.0,0.12460063897763578,0.024760383386581472,wbe+ar
logistic,0.21999999999999995,0.022746511564402945,-0.14961360967750736,0.0,0.1033013844515442,0.022746511564402945,wbe+ar
logistic,0.23999999999999996,0.017936214337761342,-0.1798665994058628,0.0,0.08519701810436635,0.017936214337761342,wbe+ar
logistic,0.25999999999999995,0.017471145266672428,-0.2117548858762916,0.0,0.06496272630457935,0.017471145266672428,wbe+ar
logistic,0.27999999999999997,0.0160336054904745,-0.24541474381729966,0.0,0.05005324813631523,0.0160336054904745,wbe+ar
logistic,0.3,0.011562452457021147,-0.28099802221207976,0.0,0.04046858359957402,0.011562452457021147,wbe+ar
logistic,0.31999999999999995,0.008457056944183427,-0.31867443463008194,0.0,0.03194888178913738,0.008457056944183427,wbe+ar
logistic,0.33999999999999997,0.006712492335495532,-0.3586342659825087,0.0,0.027689030883919063,0.006712492335495532,wbe+ar
logistic,0.36,0.004659211927582535,-0.40109158679446216,0.0,0.021299254526091587,0.004659211927582535,wbe+ar
